request,PS_g,PS_r,PS_i,PS_z,PS_y,p,pe
4320094439580536320,14.01290035,14.25049973,14.52589989,14.73830032,14.88910007,29.56148768,0.03632179
4320293897837509248,17.926201,17.8972,17.9942,18.113199,18.256901,12.54467433,0.124615141
4320303621677848832,16.942,16.764,16.712,16.735,16.781,25.49639217,0.063762082
4320549706118666496,17.8538,17.6698,17.6054,17.582199,17.5592,11.85704439,0.244074702
432063195897670400,19.396601,18.895399,18.704201,18.651501,18.6106,13.53359925,0.225920788
4320887496662508416,0,0,0,0,0,11.45189544,0.560611255
4321078017103000192,0,0,0,0,0,24.50791452,0.080178733
4321498378443922816,17.696301,17.8381,18.0509,18.243099,18.365999,10.21079045,0.134090855
4321547066187820800,0,0,0,0,0,10.89032405,0.425910615
432177373309335424,17.585501,17.611401,17.726601,17.844,17.938,10.66123723,0.086962094
4323248010678417664,19.901899,19.378599,19.1506,19.130301,19.091499,11.14716865,0.440456818
4323318787437857664,19.242001,19.0509,19.005199,19.028999,19.0788,10.28860883,0.273205188
4323501306369726848,18.7619,18.0854,17.8113,17.7118,17.6178,22.90355189,0.173005849
4323956302321933952,17.9191,17.2694,17.001699,16.8972,16.867599,30.89895896,0.121128182
4324005432451636480,18.5718,18.497999,18.523899,18.5886,18.6008,11.07755858,0.320349301
4324384386004087296,18.341999,18.1422,18.129801,18.1654,18.2314,13.11474091,0.206298264
4324416379219548032,17.229601,17.1415,17.174601,17.237499,17.309299,21.10857103,0.11210111
4327508613934856576,18.8221,18.629299,18.617001,18.6581,18.6952,10.97484763,0.28340409
4327945910325306624,18.996799,18.5158,18.293699,18.2358,18.236099,17.78390563,0.269200655
4328204192479054592,0,0,0,0,0,12.44587945,0.351638102
4328293291578459392,13.2098999,13.64719963,15.43369961,14.23499966,14.50640011,21.22515867,0.064046691
4328491474251777536,18.2868,18.141399,18.1325,18.1744,18.268801,10.41499379,0.235558442
4328738937381247872,0,0,0,0,0,10.31294663,0.658881621
4328933138625682432,18.293501,17.9296,17.736,17.685301,17.5446,18.32777016,0.223200602
4329047998934483968,19.3388,19.048401,18.9422,18.9464,18.9147,10.45503918,0.381071971
4329476602310486912,18.4662,18.2612,18.2209,18.247801,18.321699,14.66783773,0.232877831
4329710970088346112,0,0,0,0,0,12.0215234,1.014150948
4331554748006758400,19.2924,19.006001,18.9471,18.9527,18.9865,11.1846372,0.416025882
4331587737652321920,17.2939,17.381701,17.5291,17.681999,17.802999,10.0213621,0.138297853
4331694970097765120,18.8062,18.3578,18.1737,18.1134,18.074699,16.64136862,0.321989393
4332604334933112832,0,0,0,0,0,12.79136914,0.859630092
4333033075751327104,17.488199,17.496799,17.573601,17.687901,17.799801,11.39633472,0.208856637
4333156667729321984,0,0,0,0,0,10.20918576,0.39042599
4334477907045441280,18.393499,18.2085,18.1766,18.215799,18.2838,10.44705585,0.205142155
4334641562477923712,15.8718,15.7363,15.7658,15.8166,15.886,30.60076303,0.061181678
4334670557801027840,17.8703,17.804701,17.802401,17.867901,17.727699,11.67587941,0.162399665
433533998859654016,0,0,0,0,0,12.24739677,0.41077718
4336571785203401472,17.3519,17.4935,17.7276,17.915501,18.056999,14.74173153,0.170094121
4336628650571281280,18.250799,18.162399,18.2047,18.283899,18.3111,10.7851273,0.313837342
4336985751331776512,19.683901,19.1747,18.9993,19.0201,19.1402,14.07098457,0.364954289
4337281421174823168,20.4363,19.6271,19.277599,19.1838,19.118401,11.55188494,0.465450648
4337798810117194112,16.259399,16.476101,16.694901,16.883301,17.045401,10.22916831,0.063000017
4337833650892408448,16.3783,16.5436,16.7803,16.9755,17.0909,10.08048761,0.081323722
4338032555120723200,15.6607,15.9455,16.215799,16.4519,16.646799,16.07122555,0.077955502
4338304993485762048,19.2924,18.908001,18.763399,18.729601,18.6859,13.56121668,0.298506243
4338593516506343424,17.8267,17.8186,17.871401,17.962799,18.079,10.32868777,0.136934606
4339432164702764800,18.447399,18.144899,18.0308,18.0231,18.040001,14.10932752,0.217130461
4340322876499078400,17.402,16.974,16.789,16.733,16.736,31.50921474,0.116598967
4341270792960082304,0,0,0,0,0,10.97823862,0.329196785
4341495230772911616,16.8137,16.461201,16.306,16.270599,16.141899,36.30332493,0.080366436
4341529929810105088,19.284901,18.662901,18.364,18.2831,18.305201,17.97041416,0.302025356
4341773063622911872,18.0047,17.3997,17.150499,17.067699,17.040501,26.63240402,0.129537041
4342133256754014336,0,0,0,0,0,10.40652145,0.562667523
4342282549816136960,18.937099,18.3582,18.114201,18.0165,17.9883,14.45301626,0.260049115
4342506850188840192,0,0,0,0,0,10.71679683,0.073266715
4344894302249897984,17.9258,17.5576,17.4084,17.381399,17.362801,22.21054355,0.128693006
4345229133602490752,20.076099,19.579399,19.339399,19.261999,19.214701,10.98181231,0.486988517
434547439343000448,0,0,0,0,0,15.40220799,0.368838272
4346044833790657280,19.130899,18.829201,18.7024,18.6754,18.6695,10.42281619,0.256467547
4347406510222459008,20.1954,19.4067,19.0688,18.9387,18.8536,13.55405473,0.490294589
4347471450130104832,18.8673,18.7297,18.697701,18.723,18.805099,10.92932435,0.287501684
4347485335761990016,18.7062,18.564199,18.5138,18.5527,18.5828,10.14399462,0.325534547
4347700805681797120,15.03040028,13.83670044,12.70429993,12.41409969,11.9612999,19.25860622,0.056268234
4347759354670592000,0,0,0,0,0,12.64122518,0.598137694
4348098485293072128,18.6385,18.146,18.402201,18.6625,18.7377,30.81389008,0.241396138
4348186167046574208,19.248899,18.8964,18.759899,18.7421,18.7334,10.33233797,0.334012058
4349263276125366272,17.026899,17.107,17.2206,17.368299,17.4942,11.07474829,0.123827827
4349513797276615680,18.6374,17.811001,17.671101,17.555201,17.3403,37.07676221,0.191213147
4349857149842377600,18.9485,18.7082,18.641199,18.6266,18.674801,12.60724919,0.260923945
4350695394317109888,17.554501,17.651699,17.818899,17.9765,18.1022,10.11002205,0.123888561
4351263356495106176,19.7395,19.2682,19.084101,19.003401,19.047199,10.49437643,0.374131665
4352559818142869760,18.1968,18.0924,18.106199,18.157101,18.254999,10.09872345,0.198210403
4352651700380171392,18.658701,18.4289,18.3508,18.344999,18.344999,11.61630352,0.2225092
4353735299153406848,0,0,0,0,0,10.71339194,0.494584544
4353847243180399104,18.223301,18.0254,17.9697,17.983601,18.035999,16.26964303,0.161738532
4354335563781777792,18.997999,18.5583,18.362,18.313801,18.267599,10.91368584,0.259064372
4354353293406211200,0,0,0,0,0,19.06915171,0.433632973
4354493618579109376,17.4478,17.454,17.5378,17.6623,17.7346,10.77136699,0.109742303
4354831791419949568,15.9508,15.9947,16.1119,16.239401,16.346399,19.7589735,0.065227812
4355158793049794304,0,0,0,0,0,13.5017912,0.454391487
4355229123137665792,18.585199,17.843201,17.554001,17.4279,17.3888,25.59835722,0.212409422
4357758274758945280,20.009899,19.4224,19.1719,19.0553,18.986799,12.08844596,0.446722554
4358066107952246784,16.9203,16.880301,16.9219,17.0061,17.0711,16.33640841,0.091448383
4358132250448454272,18.797001,18.651501,18.603001,18.6441,18.6796,12.14750373,0.283596514
4358181556673323904,18.523399,18.361601,18.3218,18.349701,18.411301,10.95248164,0.27477645
4358305011212780032,19.2516,18.753901,18.554701,18.4932,18.471901,14.00393924,0.296483605
4358329681504924800,17.802,17.807199,17.9116,18.032801,18.1075,10.98103103,0.14124083
4358332292844968832,18.6047,18.082399,17.8514,17.7967,17.748501,19.88033322,0.172036074
4358550717702291328,16.102301,16.2153,16.3827,16.566401,16.6852,13.73827739,0.070293558
4358858714100829184,18.437901,18.0851,17.951,17.9277,17.9212,16.58189738,0.217452587
4359637237054974848,17.665199,17.625299,17.695801,17.7845,17.861401,10.3936362,0.143346836
4359722208685335552,17.0791,16.768801,16.684999,16.7087,16.739901,25.98839789,0.10910522
4360017809809060608,0,0,0,0,0,10.01075441,0.694242025
4360643809885839232,15.679,15.9266,16.1819,16.386,16.2411,13.81884998,0.085881007
436085007572835072,16.258699,16.407499,16.6252,16.845501,16.9678,12.45405825,0.071009496
4361047498154483968,0,0,0,0,0,12.68975841,0.511945686
4361290906838002432,17.275101,17.077999,17.053499,17.0825,17.1301,22.35820893,0.097172007
4361621688038664064,14.6672,14.715,14.8333,14.9764,15.0708,38.24447313,0.04512951
4362010154942755200,0,0,0,0,0,17.63817078,0.273025887
4362230748762429952,16.0387,16.272699,16.523701,16.7381,16.896601,11.19528692,0.05844059
4363228413827589504,0,0,0,0,0,10.80466589,0.635746183
4364766836754224128,0,0,0,0,0,11.20398059,0.485270038
436541128802800768,0,0,0,0,0,10.08671804,0.6990097
4365585663679013248,0,0,0,0,0,13.81786733,0.337675823
4365752926885263872,0,0,0,0,0,10.24803818,0.615574393
4366155146278913408,16.1423,16.1353,16.211901,16.315001,16.382999,20.26797372,0.054444243
4366231386241199360,18.4086,17.9091,17.697701,17.6439,17.614401,23.83099706,0.146614066
4366857837287969792,16.3727,16.545601,16.7596,16.959299,17.0816,11.28390695,0.087522529
4366961260100103680,16.2323,16.4601,16.690901,16.8444,16.739599,12.3362792,0.094155962
4367105394905076864,0,0,0,0,0,10.02130565,0.483023278
4367353266060378624,18.777399,18.056999,17.737,17.614599,17.548,26.18399938,0.264073531
4368100281129866112,0,0,0,0,0,11.31483155,0.596427566
4368168107254401408,17.771099,17.3981,17.235901,17.2286,16.879299,22.76993218,0.113085533
4368448074699014528,17.334101,17.311001,17.356701,17.4561,17.534,12.33933244,0.108118441
4368492536197591424,0,0,0,0,0,10.01126765,0.852995389
4369238653624468736,17.981001,17.918301,17.9739,18.046801,18.0854,10.13098956,0.173288728
4369361489686615296,17.5611,17.483999,17.5462,17.616501,17.719101,15.91537939,0.146149738
4370302706003791104,0,0,0,0,0,16.5490841,0.448742889
4371590302836194560,0,0,0,0,0,10.00441747,0.527088612
4371734308793396992,18.288401,18.0669,18.0098,18.020201,17.9986,12.18162397,0.183754987
4372278631477380224,18.8326,18.711,18.7722,18.8764,18.9447,10.28774827,0.258069423
4372558083524803072,16.9009,16.9256,17.005899,17.133499,17.213699,18.78753327,0.105665812
4372725209292759936,20.050501,19.2722,18.9571,18.839199,18.7173,14.46850956,0.357606867
4374362824485469440,19.1124,18.742701,18.6028,18.569599,18.5749,13.92338206,0.293467616
43755133947362816,0,0,0,0,0,11.71731928,0.374126561
4375699353885688448,16.9582,16.8361,16.832899,16.882601,16.9133,21.41916611,0.100536669
4375705607353873152,0,0,0,0,0,14.08250195,0.369337237
4375784119357032448,0,0,0,0,0,15.82495115,0.718522842
4375889015345425536,0,0,0,0,0,12.91243522,0.484640927
437628614520520320,18.0891,18.045,18.1012,18.2281,18.240801,10.31624209,0.171737955
4376561302281522432,18.1052,18.086201,18.1747,18.288401,18.349001,10.02269517,0.172851131
4376589580346060928,17.005501,16.848499,16.8134,16.8608,16.9023,16.74422153,0.108752873
4376670222653381376,16.141899,16.372299,16.6294,16.8543,17.0075,10.49023313,0.119780743
4376680324417193472,16.307,16.261,16.311,16.4,16.472,23.00330856,0.073952054
4377071681835414528,0,0,0,0,0,11.35185416,0.317701302
4377189123419125248,0,0,0,0,0,10.55645398,0.554315005
4377994477030125568,17.7003,17.7409,17.8368,17.9608,18.0569,12.415386,0.144028079
437815806375951744,19.105499,18.7386,18.604601,18.5968,18.529499,10.37835955,0.261743573
4378200708477838464,15.4166,15.6345,15.8654,16.058399,16.2218,16.3263751,0.053405071
4379328051494006784,0,0,0,0,0,33.13329063,0.100318957
4379812558164849408,18.035101,17.308201,17.022499,16.9254,16.868799,35.34782387,0.11947792
4380950067364935424,19.0499,18.8326,18.7742,18.783001,18.7913,10.8323117,0.24383276
4381824698800879360,0,0,0,0,0,10.89431121,0.638450025
4381861356346530048,16.6448,16.749701,16.909599,17.058701,17.1847,16.75624424,0.076971086
4382453172774669952,19.822901,19.241501,18.976601,18.8951,18.9009,11.87399294,0.438531402
