Gaia DR2 1606475479904001792,19.3058,0.0144,18.6199,0.0097,18.3214,0.006,18.2393,0.0106,18.1865,0.0159,True,gSDSS,
Gaia DR2 6282457918962299776,16.8462,0.0091,16.1407,0.0033,15.8729,0.0035,15.7871,0.0046,15.7232,0.0052,True,approx_rSDSS,
Gaia DR2 6326608189900099840,14.8523,0.003,15.1144,0.0018,15.3838,0.0029,15.5837,0.0045,15.7457,0.0052,True,approx_rSDSS,
Gaia DR2 6327501332643771392,19.2096,0.0074,18.7511,0.007,18.5757,0.0042,18.5109,0.0156,18.5203,0.0168,True,approx_rSDSS,
Gaia DR2 1238026522095817728,19.5121,0.0104,19.1739,0.0064,19.0509,0.0063,19.0231,0.0272,19.0022,0.0373,True,gSDSS,
Gaia DR2 1669171110387711744,19.2766,0.016,18.6569,0.0059,18.419,0.0079,18.3821,0.0269,18.3422,0.0239,True,approx_rSDSS,
Gaia DR2 1175204104176381696,18.7696,0.0052,18.6218,0.0059,18.6806,0.0101,18.7636,0.0086,18.8826,0.0274,True,gSDSS,
Gaia DR2 6228986705703397760,17.2003,0.0043,17.2358,0.002,17.3483,0.0036,17.4766,0.0059,17.5668,0.0139,True,approx_rSDSS,
Gaia DR2 1669596724467221632,20.1939,0.02,19.2916,0.0078,19.0453,0.0236,18.7885,0.0114,18.7329,0.0288,True,approx_rSDSS,
Gaia DR2 6338274931689588096,19.5823,0.0073,19.2897,0.0047,19.1885,0.0078,19.128,0.0144,19.1773,0.0417,True,approx_rSDSS,
Gaia DR2 1281410781322153216,14.4442,0.004,14.7921,0.002,15.1202,0.0024,15.3922,0.0034,15.5771,0.0042,True,gSDSS,
Gaia DR2 6280375233484773632,19.6542,0.0118,19.1936,0.0084,18.9843,0.0032,18.9018,0.0126,18.9155,0.0623,True,approx_rSDSS,
Gaia DR2 1281810110201241344,19.4006,0.0072,18.7439,0.0214,18.5467,0.0062,18.5649,0.0095,18.7463,0.0376,True,gSDSS,
Gaia DR2 1186165582270482688,18.5096,0.0105,18.3433,0.0075,18.277,0.0069,18.3083,0.0169,18.3239,0.0455,True,gSDSS,
Gaia DR2 6338811188419479040,16.985,0.0029,17.0139,0.0024,17.1125,0.0024,17.2421,0.0048,17.3353,0.0045,True,gSDSS,
Gaia DR2 1238352119271000448,18.9233,0.0077,18.61,0.0057,18.6279,0.0095,18.3775,0.0211,18.1537,0.0469,True,approx_rSDSS,
Gaia DR2 1238352149340737536,19.4196,0.0125,18.9977,0.0055,18.8295,0.0089,18.7835,0.0136,18.8186,0.031,True,gSDSS,
Gaia DR2 1174996090320432000,18.5167,0.0045,18.3908,0.0035,18.4036,0.0065,18.4497,0.009,18.4843,0.0182,True,gSDSS,
Gaia DR2 6311695337598226688,19.4938,0.011,18.956,0.0078,18.772,0.0079,18.6963,0.0112,18.6714,0.0181,True,approx_rSDSS,
Gaia DR2 1488904946359359488,15.889,0.0052,16.1143,0.0035,16.368,0.0022,16.601,0.0027,16.7652,0.007,True,gSDSS,
Gaia DR2 1158347014670132864,15.3951,0.0031,15.62,0.0023,15.8724,0.0046,16.0897,0.0021,16.2367,0.0055,True,gSDSS,
Gaia DR2 6281218357040987136,0,0,15.7341,0.004,15.728,0.0041,15.7908,0.003,15.8568,0.0049,True,approx_rSDSS,
Gaia DR2 1613862480054872320,18.0131,0.011,17.846,0.0062,17.8155,0.0036,17.8544,0.0054,17.8921,0.0221,True,gSDSS,
Gaia DR2 1173230210222240640,18.2509,0.0071,18.1691,0.0072,18.2113,0.0088,18.2933,0.0115,18.4065,0.0104,True,gSDSS,
Gaia DR2 1700408922928538368,18.1888,0.0047,17.9342,0.0061,17.8874,0.0042,17.9124,0.0074,17.94,0.0173,True,approx_rSDSS,
Gaia DR2 1265985590961480192,18.2017,0.0048,18.0496,0.0064,18.0531,0.0062,18.1138,0.0118,18.161,0.0159,True,gSDSS,
Gaia DR2 1161215296909017728,15.3928,0.0028,15.6578,0.0037,15.9221,0.01,16.1858,0.0021,16.3372,0.0138,True,gSDSS,
Gaia DR2 6310405202436481024,16.3568,0.0016,16.2425,0.0025,16.2486,0.0043,16.3118,0.0027,16.2282,0.013,True,approx_rSDSS,
Gaia DR2 1698691490060315136,16.8945,0.004,16.8074,0.0048,16.8241,0.0028,16.912,0.005,16.9658,0.0079,True,approx_rSDSS,
Gaia DR2 1154456216681249536,18.0901,0.0059,18.0872,0.0113,18.1123,0.0052,18.2099,0.0019,18.2701,0.0182,True,gSDSS,
Gaia DR2 1593473346884952448,16.6064,0.0041,16.8875,0.0022,17.1594,0.0026,17.4073,0.0025,17.572,0.0106,True,gSDSS,
Gaia DR2 6336819560545506560,17.2875,0.0025,17.292,0.0038,17.3766,0.0037,17.4913,0.0052,17.5697,0.0098,True,approx_rSDSS,
Gaia DR2 6229330032504603136,17.3653,0.0045,17.4995,0.0039,17.7031,0.0031,17.8803,0.0072,17.9851,0.0109,True,approx_rSDSS,
Gaia DR2 1267355926046747520,18.4111,0.006,18.0765,0.0042,17.9702,0.0038,17.9354,0.0068,17.9686,0.0102,True,gSDSS,
Gaia DR2 1489418418289775616,16.2206,0.0023,16.2519,0.0053,16.3758,0.0016,16.5203,0.0037,16.585,0.0069,True,gSDSS,
Gaia DR2 1488715482466110080,19.8974,0.0223,19.2198,0.0054,18.9453,0.0107,18.8584,0.0204,18.7629,0.0418,True,gSDSS,
Gaia DR2 6333705395723318784,19.9264,0.0099,18.9314,0.0135,18.513,0.0035,18.3435,0.0067,18.2693,0.0227,True,approx_rSDSS,
Gaia DR2 1296259647200187136,19.7259,0.0095,19.2133,0.0199,19.0527,0.0109,18.9774,0.0238,18.9441,0.0433,True,gSDSS,
Gaia DR2 3651028381228835456,18.3603,0.0065,17.8079,0.0074,17.5948,0.0045,17.512,0.0057,17.5124,0.0114,True,gSDSS,
Gaia DR2 1589950786507420800,16.0131,0.0073,16.1236,0.008,16.2976,0.0038,16.4758,0.0056,16.6069,0.0128,True,gSDSS,
Gaia DR2 1590462948470580480,19.4016,0.016,19.0836,0.0038,18.9617,0.0131,18.9758,0.0105,18.9736,0.0244,True,gSDSS,
Gaia DR2 3650426742210702976,19.246,0.0127,18.7772,0.0088,18.5923,0.0054,18.5331,0.0139,18.5304,0.0189,True,gSDSS,
Gaia DR2 6337624604919585024,18.7017,0.0065,18.3855,0.0069,18.2676,0.004,18.2499,0.0044,18.2769,0.0119,True,approx_rSDSS,
Gaia DR2 1586838374030594048,19.8802,0.0126,19.3315,0.0106,19.2999,0.0095,19.3399,0.0128,19.4102,0.0507,True,gSDSS,
Gaia DR2 6281156131553663104,20.384,0.0236,19.7148,0.013,19.4212,0.0144,19.3149,0.0187,19.2316,0.0212,True,approx_rSDSS,
Gaia DR2 1174070610767977728,17.7396,0.0033,17.8261,0.0022,17.9852,0.0043,18.1454,0.0057,18.2496,0.0132,True,gSDSS,
Gaia DR2 6231879314636311552,20.1583,0.0232,19.3372,0.0095,18.9729,0.0096,18.8379,0.0158,18.7206,0.0197,True,approx_rSDSS,
Gaia DR2 1289485349902909440,19.2113,0.0068,18.5912,0.0076,18.3419,0.0048,18.256,0.0085,18.2443,0.0148,True,gSDSS,
Gaia DR2 1489504004102020864,19.1244,0.0092,18.751,0.0079,18.5977,0.0098,18.5599,0.0066,18.5734,0.0121,True,gSDSS,
Gaia DR2 1293195720610273024,19.6656,0.0124,19.0979,0.0072,18.8692,0.0101,18.7784,0.0088,18.7659,0.0147,True,gSDSS,
Gaia DR2 1593599855144838912,18.4671,0.0052,18.0286,0.0081,17.8553,0.0062,17.7946,0.0101,17.7984,0.0113,True,gSDSS,
Gaia DR2 6325874399031369600,19.3803,0.0069,18.8922,0.0038,18.6894,0.0079,18.6283,0.0095,18.5518,0.0459,True,approx_rSDSS,
Gaia DR2 1721703954897205504,19.2678,0.0082,18.7538,0.0064,18.5465,0.0085,18.5156,0.0118,18.4657,0.0228,True,approx_rSDSS,
Gaia DR2 6225646531112965120,15.5269,0.0016,15.8165,0.0021,16.1103,0.0013,16.3411,0.0067,16.502,0.0101,True,approx_rSDSS,
Gaia DR2 1160939452634666496,19.4433,0.008,18.9909,0.0072,18.8253,0.0069,18.7879,0.0192,18.7309,0.0162,True,gSDSS,
Gaia DR2 1586427298416103296,17.8546,0.0035,17.7564,0.0063,17.7784,0.0037,17.8668,0.0106,17.8986,0.0222,True,gSDSS,
Gaia DR2 1188277434870033024,19.3663,0.0098,19.0543,0.006,18.9245,0.0165,18.8985,0.0083,18.9456,0.0372,True,gSDSS,
Gaia DR2 6232403712964536704,16.9708,0.0035,17.0274,0.004,17.1754,0.0045,17.3279,0.0059,17.4556,0.0098,True,approx_rSDSS,
Gaia DR2 6281286217524171392,16.8821,0.0064,16.7772,0.0029,16.7837,0.002,16.8588,0.0052,16.9048,0.0042,True,approx_rSDSS,
Gaia DR2 6337657177952147840,19.7247,0.0142,19.3774,0.0094,19.1726,0.0068,19.1452,0.0151,19.1108,0.0501,True,approx_rSDSS,
Gaia DR2 6337161371222804352,16.6509,0.0025,16.643,0.0048,16.7481,0.0022,16.8693,0.0029,16.9514,0.0067,True,approx_rSDSS,
Gaia DR2 1181607110141081984,19.5103,0.0104,19.0758,0.0072,18.9368,0.0111,18.879,0.0144,18.912,0.0074,True,gSDSS,
Gaia DR2 1700430814377248768,19.4681,0.0164,19.023,0.0114,18.8861,0.0188,18.7867,0.0178,18.7427,0.0255,True,approx_rSDSS,
Gaia DR2 1160054281350128384,18.2349,0.0063,18.0268,0.0059,17.9463,0.0055,17.9724,0.005,17.9893,0.0093,True,gSDSS,
Gaia DR2 1720722404545914112,20.0395,0.0212,19.1742,0.0122,18.821,0.0075,18.7102,0.0098,18.6036,0.0255,True,approx_rSDSS,
Gaia DR2 1613573690750097024,14.747,0.0033,15.0193,0.0051,15.2802,0.002,15.5276,0.0026,15.6699,0.0035,True,gSDSS,
Gaia DR2 1154089117236952960,18.6602,0.0058,18.4418,0.0044,18.41,0.0038,18.4481,0.0096,18.4338,0.0143,True,gSDSS,
Gaia DR2 1289211434068336512,19.4062,0.0125,18.8178,0.0046,18.5882,0.0066,18.5122,0.0112,18.4536,0.0246,True,gSDSS,
Gaia DR2 1153282110061189120,20.0593,0.0188,19.3547,0.0207,19.0451,0.0075,18.9566,0.0175,18.933,0.0346,True,gSDSS,
Gaia DR2 1295170344710806400,17.617,0.007,17.547,0.0031,17.5799,0.0035,17.6569,0.0048,17.7178,0.0091,True,gSDSS,
Gaia DR2 1173793121520878464,19.0918,0.0107,18.6267,0.0068,18.454,0.0036,18.3858,0.0087,18.3905,0.0129,True,gSDSS,
Gaia DR2 1722146680126114560,14.7328,0.0009,14.9969,0.0015,15.2547,0.0003,15.4529,0.0057,15.6413,0.0076,True,approx_rSDSS,
Gaia DR2 6313875497357729920,18.7599,0.0105,18.3144,0.0059,18.148,0.005,18.1009,0.0126,18.0938,0.0178,True,approx_rSDSS,
Gaia DR2 1154209685558171520,19.7205,0.0134,19.2455,0.0082,19.0455,0.0065,18.9601,0.0104,18.9651,0.0154,True,gSDSS,
Gaia DR2 1290081323859442048,20.9216,0.025,20.1635,0.0187,19.7844,0.0097,19.6344,0.0155,19.6028,0.0404,True,gSDSS,
Gaia DR2 6340103831841550080,19.7065,0.0142,19.0993,0.0141,18.8356,0.0077,18.7641,0.0101,18.7179,0.0209,True,gSDSS,
Gaia DR2 6305403347948463232,18.7693,0.0129,18.4501,0.0043,18.3309,0.0077,18.3265,0.0099,18.3073,0.0122,True,approx_rSDSS,
Gaia DR2 6333328778630560896,17.2726,0.0036,17.0284,0.005,16.9503,0.0034,16.9554,0.0059,16.9707,0.0066,True,gSDSS,
Gaia DR2 1261421999231535616,19.0838,0.0072,18.6839,0.0063,18.5823,0.0061,18.5636,0.0132,18.5746,0.0215,True,gSDSS,
Gaia DR2 1289812355829447040,17.4899,0.0079,17.5321,0.0047,17.6594,0.0043,17.8035,0.006,17.9231,0.0079,True,gSDSS,
Gaia DR2 1269138719727661568,19.4071,0.0104,18.8284,0.007,18.5762,0.0071,18.5286,0.0156,18.4781,0.0263,True,gSDSS,
Gaia DR2 1269138715432182784,19.7015,0.0059,19.0302,0.0082,18.7705,0.0128,18.6801,0.0133,18.6029,0.0119,True,gSDSS,
Gaia DR2 1282030970304135296,18.9196,0.0122,18.4343,0.0149,18.2672,0.015,18.2189,0.0077,18.1303,0.016,True,gSDSS,
Gaia DR2 1269774649765271552,17.5239,0.0044,17.567,0.005,17.6698,0.0034,17.7896,0.0058,17.9194,0.0111,True,gSDSS,
Gaia DR2 1281989124439286912,15.6691,0.0032,15.5383,0.0028,15.5488,0.0014,15.6078,0.0045,15.6544,0.004,True,gSDSS,
Gaia DR2 1160021841461912448,19.1091,0.0078,18.9091,0.0076,18.8493,0.0051,18.8505,0.0113,18.9059,0.0172,True,gSDSS,
Gaia DR2 6326051935800430976,19.1361,0.0134,18.9439,0.0077,18.903,0.0063,18.9479,0.0077,18.9173,0.0424,True,approx_rSDSS,
Gaia DR2 1155054660244121600,19.6545,0.0097,19.0365,0.0108,18.757,0.0045,18.6676,0.0212,18.6534,0.0214,True,gSDSS,
Gaia DR2 1290050262657404544,18.6339,0.0099,18.4838,0.0042,18.4919,0.0042,18.5365,0.0078,18.5775,0.0304,True,gSDSS,
Gaia DR2 6313990568121225984,20.0866,0.0274,19.7235,0.0186,19.5928,0.0122,19.5521,0.0278,19.595,0.0508,True,approx_rSDSS,
Gaia DR2 1154943403412027520,18.2029,0.0071,17.9995,0.0051,17.945,0.003,17.9832,0.009,18.0033,0.0093,True,gSDSS,
Gaia DR2 1161820298887863424,19.4394,0.0087,18.9822,0.0219,18.7832,0.0311,18.727,0.0105,18.6614,0.0124,True,gSDSS,
Gaia DR2 1267768144123953280,16.2548,0.0025,16.4383,0.0036,16.654,0.0021,16.8433,0.0047,16.9957,0.0089,True,gSDSS,
Gaia DR2 6229228774355869824,17.1007,0.0042,17.1132,0.0057,17.1912,0.0036,17.3133,0.0054,17.4198,0.015,True,approx_rSDSS,
Gaia DR2 1587405000476135168,19.7235,0.0173,19.1916,0.0077,18.9934,0.0048,18.9419,0.0153,18.938,0.0228,True,gSDSS,
Gaia DR2 1294793345366747776,19.7174,0.0223,19.0487,0.0175,18.6883,0.0361,18.6515,0.0358,18.6457,0.0407,True,gSDSS,
Gaia DR2 6306842338087328512,17.389,0.003,17.2392,0.0034,17.2253,0.004,17.2789,0.0058,17.3029,0.0075,True,approx_rSDSS,
Gaia DR2 6338925533334202368,17.9794,0.0053,17.878,0.0027,17.8901,0.0041,17.9545,0.0108,17.9414,0.0325,True,approx_rSDSS,
Gaia DR2 6313596461922389248,18.7919,0.0055,18.4669,0.0086,18.2903,0.01,18.3253,0.0071,18.4038,0.032,True,approx_rSDSS,
Gaia DR2 1612301860739133952,17.9985,0.0045,17.8405,0.0054,17.821,0.0046,17.8556,0.006,17.8946,0.0154,True,gSDSS,
Gaia DR2 1592142284979684736,20.4998,0.0211,19.8483,0.0212,19.5676,0.0099,19.487,0.0137,19.4538,0.0346,True,gSDSS,
Gaia DR2 1182083542272959232,19.4823,0.0111,18.8667,0.0037,18.7665,0.0065,18.7613,0.0103,18.6948,0.036,True,gSDSS,
Gaia DR2 1180176920390835072,20.2072,0.0124,19.2886,0.01,18.9023,0.0054,18.7343,0.0078,18.6719,0.0119,True,gSDSS,
Gaia DR2 1620793668213294976,16.1198,0.0054,16.2314,0.0027,16.3981,0.0033,16.5717,0.0112,16.7003,0.0061,True,approx_rSDSS,
Gaia DR2 1619166249269416832,17.7852,0.0068,17.3883,0.0053,17.2396,0.0044,17.2045,0.0099,17.205,0.0084,True,gSDSS,
Gaia DR2 1160623343042019968,19.0084,0.0106,18.8086,0.0075,18.7706,0.0067,18.7894,0.0156,18.8222,0.0159,True,gSDSS,
Gaia DR2 1261253842671908096,18.6675,0.0043,18.1807,0.0056,18.0258,0.0081,18.0386,0.0095,18.0646,0.0145,True,gSDSS,
Gaia DR2 1289986903300047744,15.6953,0.0021,16.0405,0.0029,16.3644,0.0015,16.6369,0.0047,16.8116,0.0062,True,gSDSS,
Gaia DR2 6257035694003987840,19.5407,0.0144,19.2271,0.0069,19.1255,0.0088,19.132,0.0172,19.1055,0.0337,True,approx_rSDSS,
Gaia DR2 1600259390916467072,20.5832,0.0161,19.7244,0.0129,19.3676,0.0114,19.2252,0.0206,19.1967,0.0288,True,gSDSS,
Gaia DR2 1592242645479324288,18.6738,0.005,18.5528,0.0087,18.5879,0.007,18.6772,0.0091,18.7442,0.0221,True,gSDSS,
Gaia DR2 1153395016166202624,20.2561,0.0155,19.4743,0.0135,19.1681,0.006,19.0285,0.0112,19.0056,0.0266,True,gSDSS,
Gaia DR2 1264673637366153728,20.5367,0.0237,19.8465,0.0146,19.5672,0.009,19.4318,0.02,19.3646,0.0564,True,gSDSS,
Gaia DR2 6305318449331112320,18.4141,0.0057,18.2659,0.005,18.2425,0.0068,18.3024,0.0045,18.3263,0.0173,True,approx_rSDSS,
Gaia DR2 1167866620703225984,19.03,0.0075,18.8255,0.007,18.7878,0.0099,18.804,0.0087,18.8294,0.0157,True,gSDSS,
Gaia DR2 1612339420228653440,0,0,0,0,0,0,0,0,0,0,False,0,
Gaia DR2 1186846832802736384,19.9098,0.0232,19.3613,0.0078,19.1369,0.0093,19.0491,0.0122,19.0165,0.0208,True,gSDSS,
Gaia DR2 1727161213357673216,20.3568,0.0429,19.8543,0.0131,19.585,0.0106,19.5189,0.0333,19.3883,0.0452,True,approx_rSDSS,
Gaia DR2 6257027791264211840,18.4825,0.0077,18.1588,0.007,18.0612,0.0076,18.0519,0.0043,18.0615,0.0186,True,approx_rSDSS,
Gaia DR2 6227687980608264064,16.1618,0.0028,15.7673,0.0019,15.6096,0.0028,15.5617,0.0042,15.5499,0.005,True,approx_rSDSS,
Gaia DR2 6319765821665661440,20.3485,0.0277,19.7383,0.0147,19.491,0.0075,19.3812,0.0142,19.4242,0.0384,True,gSDSS,
Gaia DR2 1275981324189764608,17.8384,0.0053,17.7203,0.0017,17.7314,0.0024,17.7985,0.0101,17.86,0.014,True,gSDSS,
Gaia DR2 1587150257375155584,19.0188,0.0084,18.7408,0.0048,18.6325,0.0048,18.6335,0.0091,18.5899,0.0177,True,gSDSS,
Gaia DR2 1154004081179409920,15.4274,0.0027,15.6976,0.0024,15.9628,0.0016,16.2029,0.0044,16.3498,0.0038,True,gSDSS,
Gaia DR2 1262123144052263040,18.8455,0.0056,18.6102,0.0084,18.5703,0.0031,18.5725,0.0313,18.6013,0.0114,True,gSDSS,
Gaia DR2 1269638134229067392,18.9565,0.0086,18.4702,0.0087,18.2847,0.0073,18.2354,0.0096,18.2318,0.0176,True,gSDSS,
Gaia DR2 1289020673097509760,16.7955,0.0037,16.8281,0.0033,16.9168,0.0019,16.9506,0.0039,16.8716,0.0078,True,gSDSS,
Gaia DR2 1393165997866957184,20.5683,0.0147,19.8792,0.0059,19.6097,0.0109,19.6076,0.023,19.458,0.0594,True,gSDSS,
Gaia DR2 6305739042591899520,19.2818,0.0123,19.0366,0.0112,18.9513,0.0057,18.9153,0.0144,18.9224,0.0136,True,approx_rSDSS,
Gaia DR2 6212138652808326656,19.8756,0.0171,19.3143,0.0108,19.1007,0.0104,19.0004,0.0164,18.9681,0.0277,True,approx_rSDSS,
Gaia DR2 6212118758518715776,20.3137,0.0315,19.6161,0.0212,19.2696,0.0073,19.1455,0.0134,19.064,0.0236,True,approx_rSDSS,
Gaia DR2 1295880762365052160,20.4156,0.0189,19.5987,0.0125,19.241,0.0147,19.0448,0.0157,19.0128,0.0333,True,gSDSS,
Gaia DR2 1291844081516924672,19.2554,0.0185,18.8498,0.0089,18.6848,0.0055,18.6315,0.0112,18.6608,0.0236,True,gSDSS,
Gaia DR2 6332763530870415488,16.0026,0.0023,15.7946,0.0046,15.7348,0.0016,15.7547,0.0022,15.7817,0.0034,True,approx_rSDSS,
Gaia DR2 1261705673230699008,19.5796,0.0086,19.1943,0.0097,19.0131,0.0061,18.9511,0.0129,18.8749,0.0262,True,gSDSS,
Gaia DR2 1275760219272654080,17.5797,0.0073,17.5497,0.0021,17.6146,0.0028,17.7122,0.0042,17.7764,0.0131,True,gSDSS,
Gaia DR2 1600035129199827968,19.2798,0.0109,18.8479,0.0111,18.6791,0.0085,18.6448,0.0112,18.5724,0.0242,True,gSDSS,
Gaia DR2 6319913126159509888,15.1194,0.0014,15.3038,0.0032,15.5309,0.0029,15.7424,0.0029,15.8836,0.0081,True,gSDSS,
Gaia DR2 1392973720770987392,17.6038,0.006,17.6526,0.0034,17.8024,0.0038,17.9524,0.0077,18.05,0.0177,True,gSDSS,
Gaia DR2 1153544794556784384,19.1967,0.0119,18.8849,0.0151,18.7821,0.0091,18.7867,0.0122,18.7818,0.0173,True,gSDSS,
Gaia DR2 6332867636583033344,18.2056,0.0055,17.8299,0.0054,17.6765,0.0046,17.6552,0.0053,17.6469,0.0086,True,approx_rSDSS,
Gaia DR2 1291640053390590720,20.2802,0.0099,19.2717,0.0091,18.9056,0.0052,18.7739,0.0167,18.7582,0.0297,True,gSDSS,
Gaia DR2 6320625261801644160,19.7272,0.0109,19.2618,0.0037,19.0613,0.0108,18.9955,0.0098,18.9437,0.015,True,approx_rSDSS,
Gaia DR2 1160308882716770688,20.0523,0.0161,19.4625,0.0198,19.2505,0.0073,19.1274,0.0241,19.0902,0.0179,True,gSDSS,
Gaia DR2 6305664172723121920,18.4813,0.0055,18.0041,0.0024,17.8034,0.0053,17.7559,0.0045,17.7515,0.0165,True,approx_rSDSS,
Gaia DR2 1288658006059681408,19.1817,0.0096,19.1359,0.0029,19.1772,0.0061,19.2483,0.0131,19.2907,0.042,True,gSDSS,
Gaia DR2 6332790090948045440,18.7043,0.0083,17.9965,0.0051,17.7159,0.0061,17.6056,0.0046,17.5321,0.0105,True,approx_rSDSS,
Gaia DR2 1264639994887264512,18.6846,0.0067,18.5294,0.0066,18.524,0.0079,18.6119,0.0107,18.6689,0.0158,True,gSDSS,
Gaia DR2 1211862818279517824,19.4118,0.0109,18.8429,0.0042,18.6278,0.0039,18.5544,0.0162,18.5178,0.0153,True,gSDSS,
Gaia DR2 6320655704530000128,19.4291,0.0102,19.0023,0.0111,18.84,0.0066,18.7814,0.0083,18.7609,0.0217,True,approx_rSDSS,
Gaia DR2 4420124124769394176,17.9661,0.0076,17.9608,0.0031,18.0374,0.0038,18.1348,0.0071,18.2201,0.0096,True,gSDSS,
Gaia DR2 6255896840476194304,20.1631,0.0144,19.6466,0.009,19.3832,0.0096,19.2894,0.0111,19.1555,0.0348,True,approx_rSDSS,
Gaia DR2 1276297674297720576,17.6938,0.003,17.4324,0.0019,17.3799,0.0044,17.3976,0.0066,17.4217,0.0121,True,gSDSS,
Gaia DR2 1620047374696579968,17.6666,0.005,17.765,0.0057,17.9032,0.0049,18.071,0.0095,18.2042,0.0251,True,approx_rSDSS,
Gaia DR2 6256819747342673664,18.0026,0.0094,17.9073,0.0068,17.9238,0.0053,18.0091,0.0109,18.0449,0.0164,True,approx_rSDSS,
Gaia DR2 6226548989641600256,20.3233,0.0281,19.4877,0.0187,19.1331,0.0097,19.0102,0.0147,18.896,0.0317,True,approx_rSDSS,
Gaia DR2 6335695649210043008,19.8168,0.0057,18.987,0.0094,18.8,0.0166,18.744,0.0055,18.6856,0.018,True,approx_rSDSS,
Gaia DR2 1592629707931918720,18.6683,0.0073,18.4505,0.0111,18.41,0.0047,18.4355,0.0105,18.497,0.0212,True,gSDSS,
Gaia DR2 4418428093724668928,18.0627,0.0061,17.7866,0.0047,17.693,0.0043,17.6964,0.0047,17.7182,0.0112,True,gSDSS,
Gaia DR2 6256826065240593920,17.8265,0.0049,17.8964,0.0029,18.0111,0.0052,18.1449,0.0071,18.2718,0.0208,True,approx_rSDSS,
Gaia DR2 1616103353471994752,19.9437,0.0201,19.357,0.0219,19.1244,0.0109,19.027,0.0055,18.9622,0.0213,True,gSDSS,
Gaia DR2 6227990410729129600,17.8532,0.0057,17.7187,0.0045,17.7272,0.0075,17.7729,0.0065,17.8382,0.0147,True,approx_rSDSS,
Gaia DR2 1620030637207462912,14.7126,0.0039,14.8131,0.0014,14.9723,0.0026,15.1406,0.0053,15.264,0.0029,True,approx_rSDSS,
Gaia DR2 1261751715280478848,14.8326,0.0025,15.1792,0.0016,15.474,0.0022,15.7413,0.0029,15.9055,0.0045,True,gSDSS,
Gaia DR2 1183473535423719296,17.6533,0.0033,17.403,0.0043,17.3198,0.0055,17.3251,0.0039,17.338,0.0079,True,gSDSS,
Gaia DR2 1587611884756030720,16.4185,0.0067,16.5334,0.0061,16.7237,0.0041,16.9386,0.003,17.0656,0.0064,True,gSDSS,
Gaia DR2 1600172155835980800,15.607,0.0033,15.8995,0.0007,16.179,0.0039,16.4415,0.0051,16.6029,0.0056,True,gSDSS,
Gaia DR2 1183956427187401344,17.3324,0.0037,17.2514,0.0039,17.2783,0.0033,17.3567,0.0032,17.4131,0.0139,True,gSDSS,
Gaia DR2 1694000595499961856,17.4541,0.0055,17.3192,0.0045,17.3019,0.006,17.3401,0.0106,17.4151,0.0098,True,approx_rSDSS,
Gaia DR2 6318882711964895872,15.401,0.0074,15.4991,0.0043,15.6378,0.0031,15.784,0.0041,15.9045,0.0027,True,gSDSS,
Gaia DR2 1157317008497672320,19.4004,0.0059,19.1084,0.0061,19.0045,0.0082,18.9956,0.0108,19.0988,0.0138,True,gSDSS,
Gaia DR2 1166936944966743168,20.3628,0.0156,19.6175,0.019,19.3056,0.0099,19.1894,0.0121,19.0761,0.0193,True,gSDSS,
Gaia DR2 1702044691288290304,15.037,0.0019,15.3099,0.0029,15.6015,0.0028,15.8348,0.0042,16.0256,0.0073,True,approx_rSDSS,
Gaia DR2 1392065975139109504,15.7536,0.0014,15.7132,0.0033,15.7738,0.0027,15.8559,0.004,15.9299,0.003,True,gSDSS,
Gaia DR2 1599195548992459008,15.8916,0.0076,16.1409,0.0065,16.3919,0.0027,16.6306,0.0048,16.7769,0.007,True,gSDSS,
Gaia DR2 1276688069644366592,14.0525,0.0084,14.2863,0.0021,14.5574,0.0018,14.7877,0.0009,14.9703,0.0012,True,approx_rSDSS,
Gaia DR2 1393328553789078784,17.918,0.0057,18.0312,0.0084,18.2011,0.0049,18.3873,0.0065,18.5221,0.015,True,gSDSS,
Gaia DR2 1694363498760645248,18.5487,0.0559,18.2803,0.0,17.8309,0.0173,17.9936,0.0468,18.1223,0.0092,True,approx_rSDSS,
Gaia DR2 6252480039373529472,20.0116,0.0134,19.3203,0.008,19.062,0.0091,18.9726,0.0117,18.8978,0.0134,True,approx_rSDSS,
Gaia DR2 6226262051464301824,20.278,0.02,19.3157,0.01,18.9185,0.0099,18.754,0.0168,18.681,0.0191,True,approx_rSDSS,
Gaia DR2 1589209333416214272,17.9761,0.0037,17.7305,0.005,17.6428,0.0049,17.6558,0.0048,17.6522,0.0186,True,gSDSS,
Gaia DR2 1263732043096088320,20.834,0.0205,20.0007,0.0143,19.62,0.0065,19.5057,0.0295,19.4426,0.0257,True,gSDSS,
Gaia DR2 6226271633536756096,19.3253,0.0069,18.7286,0.0055,18.4727,0.0082,18.4166,0.0156,18.3478,0.0139,True,approx_rSDSS,
Gaia DR2 1168173070914786816,18.6769,0.0049,18.4488,0.0064,18.3821,0.007,18.3956,0.0084,18.3968,0.0099,True,gSDSS,
Gaia DR2 6319018188118725376,18.1289,0.0071,18.0407,0.0051,18.0889,0.0063,18.1721,0.0091,18.2552,0.0235,True,gSDSS,
Gaia DR2 1275492999287723392,18.5432,0.0067,18.3042,0.0053,18.2315,0.0045,18.2448,0.0048,18.307,0.0171,True,gSDSS,
