request,su,sg,sr,si,sz,PS_g,PS_r,PS_i,PS_z,PS_y
Gaia DR2 27643135366679936,22.299,20.444,19.496,19.11,18.93,0,0,0,0,0
Gaia DR2 276438530560644864,18.086,17.702,17.608,17.68,17.851,17.717699,17.640499,17.681499,17.7836,17.834101
Gaia DR2 2764723912188128896,19.41575,18.77064,18.57538,18.54545,18.59774,18.77569962,18.56780052,18.54529953,18.6291008,18.60890007
Gaia DR2 276576484910598912,18.232,17.777,17.669,17.606,17.714,17.799299,17.662901,17.670099,17.7486,17.834101
Gaia DR2 2766001510339988864,22.434,20.158,19.269,18.943,18.827,20.062599,19.2481,18.9604,18.8419,18.8276
Gaia DR2 2766386648647246080,19.73,19.128,18.839,18.729,18.708,19.094,18.8309,18.7383,18.771,18.747999
Gaia DR2 2766498012855959424,16.664,16.242,16.445,16.621,16.88,16.274099,16.436899,16.6597,16.8659,17.0002
Gaia DR2 2767419850275077504,22.199,20.568,19.772,19.471,19.358,20.378099,19.7843,19.5056,19.3584,19.3085
Gaia DR2 2768116146078155648,17.67936,17.24956,17.23485,17.28607,17.40215,17.25819969,17.24740028,17.30590057,17.39679909,17.48290062
Gaia DR2 2768919442402016896,21.45,19.893,19.268,19.06,18.864,19.8503,19.309401,19.078501,19.039,18.9527
Gaia DR2 2769930207121379968,16.466,16.026,16.138,16.318,16.511,16.02479935,16.15749931,16.33720016,16.53009987,16.64889908
Gaia DR2 2770050431846042624,19.35,18.388,17.959,17.809,17.767,18.3442,17.959101,17.818501,17.794001,17.751101
Gaia DR2 2770647462363429376,19.671,18.902,18.437,18.312,18.221,18.842501,18.4722,18.333401,18.3155,18.303101
Gaia DR2 277090540953615616,17.334,17.12,17.049,16.99,17.288,16.9599,16.9515,17.048599,17.1532,17.1782
Gaia DR2 2771071908211662464,21.298,19.791,19.191,18.93,18.875,19.7670002,19.17770004,18.97859955,18.89850044,18.8682003
Gaia DR2 277130879287684480,16.36,15.972,15.964,16.106,16.141,15.9949,15.9785,16.0606,16.1747,16.2416
Gaia DR2 277138090534130560,18.615,18.123,17.979,17.933,17.985,18.128099,17.9888,17.9687,18.0179,18.0471
Gaia DR2 2773061444438179456,19.195,18.681,18.505,18.483,18.497,18.694201,18.5096,18.491501,18.5361,18.5807
Gaia DR2 2773073470346643200,17.396,17.054,16.975,17.028,17.125,0,0,0,0,0
Gaia DR2 2773136383028850688,15.429,15.532,15.941,16.188,16.454,0,0,0,0,0
Gaia DR2 2774460229385992320,22.7,20.525,19.835,19.548,19.381,0,0,0,0,0
Gaia DR2 2774568290763823872,18.232,17.83,17.833,17.908,18.051,17.8041,17.828699,17.914101,18.042,18.097401
Gaia DR2 2777015593193689216,19.27,18.634,18.375,18.301,18.281,18.605301,18.364901,18.312901,18.329399,18.3353
Gaia DR2 2777098984278522752,21.245,19.432,18.658,18.364,18.227,19.34339905,18.66609955,18.39349937,18.29990005,18.2656002
Gaia DR2 2777751372630874112,20.053,19.394,19.177,19.161,19.143,19.361601,19.1385,19.105801,19.132601,19.1572
Gaia DR2 2778812676229535616,16.681,16.276,16.456,16.657,16.904,16.287201,16.468599,16.707001,16.905399,17.0222
Gaia DR2 2779284538516313600,16.811,16.371,16.508,16.67,16.842,16.385,16.5203,16.6961,16.8766,17.002199
Gaia DR2 2780050795041827968,19.805,19.17,18.938,18.856,18.827,19.1611,18.956499,18.8678,18.920099,18.983801
Gaia DR2 2780434524599787136,19.27755,18.55617,18.11274,17.98866,17.99242,18.48889923,18.12330055,18.01199913,18.0060997,17.96750069
Gaia DR2 2780524585769652736,17.55986,16.99351,16.77884,16.74757,16.77084,16.976,16.811,16.773,16.797,16.818
Gaia DR2 2780622648462300160,20.3,19.423,19.13,18.964,18.997,19.416901,19.0737,18.951401,18.9067,18.9942
Gaia DR2 2781012734572656640,18.87414,18.2871,18.07868,18.01655,18.00256,18.29059982,18.09989929,18.06419945,18.09140015,18.12599945
Gaia DR2 2781309637071878912,18.88448,18.28868,18.08053,18.00086,17.98284,18.27140045,18.07150078,18.01589966,18.03389931,18.06909943
Gaia DR2 2781770637386074112,19.641,18.39,17.862,17.696,17.611,18.318501,17.879101,17.702101,17.641701,17.65
Gaia DR2 2782037303315690752,20.211,19.446,19.097,19.067,19.029,0,0,0,0,0
Gaia DR2 2783309850585780352,20.984,19.809,19.327,19.185,19.076,0,0,0,0,0
Gaia DR2 2784262989728165888,20.365,19.091,18.497,18.263,18.218,19.0172,18.5207,18.2946,18.230801,18.205099
Gaia DR2 2784445680457082368,18.567,18.013,17.728,17.716,17.68,17.970501,17.762699,17.7213,17.743,17.7505
Gaia DR2 2784832914708609536,17.837,17.519,17.527,17.587,17.704,17.506201,17.5245,17.6056,17.715,17.7831
Gaia DR2 2785056699684889216,21.408,19.702,19.027,18.768,18.642,19.620001,18.995899,18.7736,18.660801,18.649401
Gaia DR2 2785252515833393664,20.049,19.093,18.627,18.446,18.423,19.034599,18.640699,18.4743,18.4345,18.346399
Gaia DR2 2785927684692570496,19.414,19.024,18.531,18.5,18.478,18.782301,18.5667,18.511101,18.5224,18.508301
Gaia DR2 2787162401891160832,18.815,18.369,18.298,18.29,18.397,18.409599,18.2997,18.312099,18.399,18.4569
Gaia DR2 2787507098786135552,19.883,18.209,17.987,18.081,18.187,18.17779922,18.00230026,18.06949997,18.18059921,18.25160027
Gaia DR2 2787859938939149696,19.078,18.537,18.366,18.353,18.363,18.534,18.361401,18.3587,18.4307,18.4713
Gaia DR2 2788048780061707520,19.185,18.521,18.272,18.188,18.143,18.5042,18.2803,18.194901,18.227301,18.2484
Gaia DR2 2788992130973584640,16.001,15.79,16.12,16.401,16.689,15.84280014,16.13439941,16.42720032,16.65379906,16.8192997
Gaia DR2 2789398778477164672,15.234,15.19,15.559,15.86,16.131,15.22399998,15.57619953,15.8991003,16.14389992,16.28750038
Gaia DR2 2789405753503977472,17.359,16.915,17.041,17.192,17.403,16.894899,17.038,17.2013,17.4056,17.4779
Gaia DR2 2789721038463275520,21.835,20.662,19.685,19.344,19.147,0,0,0,0,0
Gaia DR2 2790417540424293120,19.85,19.23,19.3,19.27,19.24,19.23189926,19.08600044,19.16480064,19.20549965,19.19919968
Gaia DR2 2790494815860044544,19.617,18.297,17.677,17.441,17.349,18.207,17.662,17.456,17.383,17.344
Gaia DR2 2790494850219788160,20.337,18.594,17.766,17.464,17.317,18.448,17.761,17.474,17.364,17.318
Gaia DR2 279056600887092736,20.456,19.23,18.739,18.555,18.485,19.1639,18.751499,18.569799,18.52,18.4734
Gaia DR2 2790884008232725632,17.89,17.52,17.55,17.6,17.71,17.54750061,17.5333004,17.62150002,17.72249985,17.7859993
Gaia DR2 2791363193439212160,17.29,16.861,16.813,16.865,17.002,16.8487,16.814199,16.874599,16.953199,17.0214
Gaia DR2 2792200501607971840,18.684,18.302,18.259,18.326,18.408,18.3062,18.281601,18.370399,18.450899,18.5145
Gaia DR2 2792477995150491264,21.587,20.28,19.577,19.256,19.362,0,0,0,0,0
Gaia DR2 2792919650932258560,20.508,19.542,19.157,18.942,18.911,19.4881,19.1224,18.9751,18.944201,18.916401
Gaia DR2 279481733930322432,0,0,0,0,0,19.830099,19.2929,19.068899,18.9779,18.937599
Gaia DR2 2794904441219064448,18.259,17.781,17.749,17.666,17.746,17.817801,17.742901,17.757401,17.823299,17.889999
Gaia DR2 279512833789658752,0,0,0,0,0,15.91829968,16.1053009,16.2887001,16.45840073,16.60659981
Gaia DR2 2795833567198957568,20.973,20.073,19.463,19.246,19.199,20.0126,19.4979,19.2635,19.170601,19.165701
Gaia DR2 2796074252871563776,18.861,18.469,18.259,18.291,18.277,18.361799,18.2453,18.277,18.344801,18.3633
Gaia DR2 2796224099985984768,19.706,18.668,18.082,17.879,17.948,18.599501,18.0795,17.896299,17.937,18.0839
Gaia DR2 2796378817592437248,19.289,18.94,18.743,18.729,18.777,18.8999,18.7637,18.742001,18.833401,18.830601
Gaia DR2 2797216031272977280,16.692,16.59,16.728,16.936,17.104,16.6339,16.7561,16.927099,17.099899,17.218599
Gaia DR2 2797842095770634752,18.923,18.538,18.39,18.43,18.519,18.4963,18.4151,18.452299,18.542101,18.5359
Gaia DR2 2798132572998105984,16.569,16.115,16.295,16.495,16.618,16.132299,16.331699,16.5179,16.655899,16.581699
Gaia DR2 2799809779202757376,18.801,17.968,17.617,17.466,17.443,17.938101,17.6057,17.4835,17.482,17.471399
Gaia DR2 2799839702239434240,20.085,19.063,18.675,18.536,18.45,19.032101,18.6786,18.558001,18.544201,18.485901
Gaia DR2 2800103825548199168,18.69,18.22,18.106,18.064,18.06,18.219999,18.091801,18.117201,18.197901,18.2066
Gaia DR2 280135805908017920,0,0,0,0,0,20.122999,19.436899,19.2428,19.3158,19.344801
Gaia DR2 2801525356645366016,21.448,19.532,18.853,18.624,18.478,19.435801,18.817499,18.6005,18.5387,18.4834
Gaia DR2 280333821081574528,0,0,0,0,0,19.113001,18.936001,18.851999,18.853901,18.8552
Gaia DR2 2803442840498734720,17.787,17.387,17.343,17.427,17.528,17.392,17.3874,17.4349,17.559601,17.6045
Gaia DR2 28035729737318528,0,0,0,0,0,0,0,0,0,0
Gaia DR2 280580558366891648,0,0,0,0,0,17.8002,17.733999,17.777399,17.858601,17.9235
Gaia DR2 2806027925479257216,21.781,20.317,19.582,19.291,19.219,0,0,0,0,0
Gaia DR2 280652919970508672,0,0,0,0,0,17.9741,17.834101,17.840599,17.9205,17.945801
Gaia DR2 2806614205695008256,18.14591,17.70632,17.66767,17.69101,17.76472,17.72699928,17.66990089,17.70929909,17.79080009,17.87560081
Gaia DR2 2807036078858147584,17.249,17.075,17.19,17.343,17.461,17.1298008,17.19569969,17.37459946,17.49920082,17.6079998
Gaia DR2 2807462655009880320,17.88,17.12,16.79,16.69,16.68,17.102,16.806,16.705,16.696,16.711
Gaia DR2 2807784223505933952,17.628,17.307,17.27,17.345,17.479,17.3169,17.293301,17.378401,17.4702,17.5466
Gaia DR2 2807933447849924224,19.796,18.776,18.305,18.14,18.004,18.705999,18.2815,18.1439,18.094801,18.0749
Gaia DR2 2808795537980708736,19.746,18.576,18.065,17.886,17.805,18.504499,18.0844,17.9016,17.862301,17.8454
Gaia DR2 2809470496386299264,21.986,20.387,19.674,19.408,19.18,0,0,0,0,0
Gaia DR2 2809521108280956800,21.865,20.399,19.776,19.559,19.447,0,0,0,0,0
Gaia DR2 281001194576149120,0,0,0,0,0,17.168301,17.1938,17.287701,17.408001,17.484301
Gaia DR2 2810953668852136064,19.313,18.772,18.551,18.493,18.493,18.7288,18.5459,18.479401,18.5131,18.5382
Gaia DR2 2810974525213376000,20.816,19.843,19.397,19.206,19.196,0,0,0,0,0
Gaia DR2 2811012462660275968,16.1,15.943,15.972,16.049,16.417,15.9744997,16.09079933,16.25530052,16.41430092,16.53050041
Gaia DR2 2811321837744375936,15.652,15.356,15.511,15.708,15.901,0,0,0,0,0
Gaia DR2 2811363550466857344,16.561,16.163,16.395,16.61,16.838,16.19779968,16.40690041,16.66950035,16.86940002,17.02669907
Gaia DR2 2812250821990695936,19.23,17.731,17.096,16.871,16.774,17.669,17.111,16.88,16.795,16.783
Gaia DR2 2812412377185443840,21.534,20.26,19.755,19.546,19.529,0,0,0,0,0
Gaia DR2 2813020961166816512,18.07,16.47,15.86,15.57,15.47,16.381,15.797,15.562,15.46,15.42
Gaia DR2 2813562058326226432,23.615,21.952,20.6,19.992,19.82,0,0,0,0,0
Gaia DR2 2814629409239942272,15.171,15.029,15.141,15.279,15.453,15.06939983,15.16730022,15.31589985,15.45820045,15.58069992
Gaia DR2 2814942392095501952,15.68,15.3,15.51,15.73,15.95,15.29139996,15.50839996,15.76609993,15.9762001,16.11860085
Gaia DR2 2815276162594025216,19.178,18.385,18.033,17.884,17.821,18.3654,18.025299,17.9084,17.884501,17.8696
Gaia DR2 2816082757452460416,16.284,15.915,16.123,16.327,16.571,15.91499996,16.1291008,16.36630058,16.57530022,16.72400093
Gaia DR2 2817075272854044416,22.154,20.522,19.701,19.382,19.193,0,0,0,0,0
Gaia DR2 2817973569559904640,19.254,18.621,18.385,18.299,18.313,18.6031,18.392099,18.3501,18.377701,18.389299
Gaia DR2 2818467765676465920,21.018,19.611,19.001,18.724,18.623,19.5341,18.9972,18.7768,18.685301,18.6397
Gaia DR2 2818683750991979136,21.214,20.202,19.592,19.373,19.226,0,0,0,0,0
Gaia DR2 2818727009902345600,20.3,18.54,17.76,17.44,17.31,18.423,17.751,17.478,17.372,17.319
Gaia DR2 2818957013992481280,21.784,20.146,19.344,18.963,18.738,0,0,0,0,0
Gaia DR2 2818982719370879232,15.732,15.798,16.09,16.314,16.55,0,0,0,0,0
Gaia DR2 2819079300299524480,19.788,18.994,18.71,18.606,18.635,18.9627,18.701599,18.6429,18.626101,18.597099
Gaia DR2 281997867507351936,0,0,0,0,0,17.502001,17.592501,17.738199,17.9249,18.0485
Gaia DR2 2820519145136386688,20.822,19.77,19.251,19.077,19.042,19.694599,19.260599,19.091299,19.026501,18.9736
Gaia DR2 2820929640930943488,20.93,19.27,18.526,18.242,18.097,19.1654,18.518499,18.2745,18.1605,18.094101
Gaia DR2 2821159713738542848,20.515,19.592,19.179,19.029,19.033,19.5418,19.183399,19.051701,19.013901,19.0597
Gaia DR2 2822330113802737408,20.159,17.427,16.895,16.926,17.037,17.3438,16.919201,16.964399,17.062599,17.111401
Gaia DR2 2822335370842658304,16.233,15.841,16.08,16.324,16.579,15.8675,16.098499,16.351101,16.5832,16.724001
Gaia DR2 2823398800448735104,17.244,16.695,16.535,16.498,16.522,16.674,16.536,16.533,16.583,16.633
Gaia DR2 2823677664085658752,22.047,20.44,19.592,19.247,19.12,20.261299,19.6087,19.319901,19.1826,19.151699
Gaia DR2 2823975807831729408,19.268,18.347,17.948,17.793,17.759,18.297899,17.9466,17.8209,17.7955,17.7962
Gaia DR2 2825024531473340416,19.179,18.64,18.437,18.373,18.442,18.614599,18.443501,18.4153,18.444901,18.441401
Gaia DR2 2825325213544431360,19.967,19.131,18.74,18.625,18.623,19.067301,18.7609,18.644899,18.6315,18.6499
Gaia DR2 2825795087259417984,15.874,15.455,15.682,15.893,16.168,15.47329998,15.68249989,15.92930031,16.15069962,16.28619957
Gaia DR2 2825857725062378624,19.67,18.415,17.889,17.697,17.622,18.397499,17.889999,17.707399,17.6703,17.6707
Gaia DR2 2826254713186397440,19.622,18.243,17.643,17.359,17.366,18.137,17.648,17.45,17.365,17.281
Gaia DR2 282639432539759872,0,0,0,0,0,19.393999,18.68,18.372499,18.2556,18.209
Gaia DR2 2826770319713589888,16.84,16.404,16.558,16.73,16.912,16.4165,16.5553,16.752501,16.938499,17.0812
Gaia DR2 2828248471361734528,20.635,19.63,19.169,18.965,18.955,19.530899,19.158701,18.9704,18.9303,18.9573
Gaia DR2 2828968376599542144,20.533,19.524,19.014,18.831,18.747,19.4471,19.024,18.876801,18.8209,18.780001
Gaia DR2 2830734604590471424,18.451,17.853,17.623,17.593,17.695,17.8284,17.639299,17.617001,17.6647,17.686001
Gaia DR2 283096760659311744,16.13271,15.65982,15.85007,16.04698,16.27716,15.69009972,15.86130047,16.07659912,16.28170013,16.40579987
Gaia DR2 2831562468126593024,17.744,17.361,17.305,17.305,17.37,17.3678,17.3081,17.337299,17.412001,17.4498
Gaia DR2 2831697712353381376,18.628,17.916,17.597,17.534,17.491,17.891199,17.6178,17.546499,17.5355,17.534401
Gaia DR2 2831963931606829312,17.288,16.867,16.855,16.914,17.022,16.880699,16.8675,16.9352,17.0422,17.1262
Gaia DR2 2832497985019340416,18.176,17.928,17.96,18.044,18.137,17.9366,17.951799,18.0588,18.179701,18.250601
Gaia DR2 2833496852677924480,22.591,20.079,18.98,18.518,18.362,19.759701,18.8958,18.5256,18.394199,18.3097
Gaia DR2 2835088155240692096,20.685,19.412,18.756,18.497,18.38,19.314699,18.753901,18.533199,18.4394,18.407301
Gaia DR2 2835299914307635328,20.325,19.07,18.477,18.301,18.172,18.997299,18.5082,18.306601,18.2495,18.249001
Gaia DR2 2835805586577740288,17.994,17.517,17.383,17.419,17.544,17.48500061,17.40880013,17.45000076,17.54730034,17.60880089
Gaia DR2 2836609093355562496,14.73166,14.32355,14.47204,14.58626,14.82953,14.38510036,14.47000027,14.60879993,14.76150036,14.9119997
Gaia DR2 2837909055400871424,19.768,19.103,18.747,18.644,18.63,19.0494,18.743601,18.6712,18.656099,18.6387
Gaia DR2 2838537563735201664,19.925,19.052,18.688,18.547,18.513,19.0156,18.673,18.544399,18.5306,18.560499
Gaia DR2 283881120469767936,19.816,19.115,18.834,18.762,18.722,19.116899,18.879299,18.788601,18.790899,18.8041
Gaia DR2 2838876114534014848,21.966,20.141,19.507,19.277,19.189,20.064699,19.483,19.268999,19.1766,19.104
Gaia DR2 2839231634746334848,21.471,20.057,19.433,19.174,19.139,19.916901,19.394699,19.204,19.1306,19.0464
Gaia DR2 2839231634746334976,20.13,19.332,19.017,18.889,18.957,19.2868,18.992399,18.900801,18.8808,18.858299
Gaia DR2 2839397832801325952,17.492,16.94,16.776,16.727,16.735,16.9342,16.7682,16.7507,16.7899,16.807199
Gaia DR2 2841283151645302272,17.56,17.174,17.119,17.239,17.474,17.152,17.2012,17.314899,17.3848,17.3095
Gaia DR2 2841348430852439680,18.101,17.247,16.836,16.687,16.648,17.228,16.861,16.71,16.695,16.678
Gaia DR2 2841679456867414400,18.644,18.329,18.28,18.375,18.517,18.3242,18.3139,18.3927,18.514601,18.555901
Gaia DR2 2841680934336158976,18.492,17.839,17.59,17.558,17.591,17.8179,17.5954,17.5354,17.558399,17.601601
Gaia DR2 2841680934336159104,20.64,19.04,18.292,18.011,17.894,18.91640091,18.23670006,18.00020027,17.90559959,17.8614006
Gaia DR2 2842112183412398336,16.159,16.04,16.147,16.296,16.458,16.03860092,16.14049912,16.2989006,16.45190048,16.57990074
Gaia DR2 2842282088022707968,21.098,20.001,19.545,19.365,19.245,19.9932,19.5662,19.4154,19.3391,19.353201
Gaia DR2 2842312874347797632,22.017,19.847,19.172,19.037,18.958,19.77050018,19.18239975,19.06999969,19.09440041,19.08429909
Gaia DR2 2842462137347560320,20.469,18.557,17.817,17.517,17.391,18.487,17.803,17.541,17.442,17.393
Gaia DR2 2842650153836732928,15.758,15.191,15.48,15.648,15.838,15.30370045,15.4744997,15.64000034,15.84449959,15.96500015
Gaia DR2 2842710382160936576,18.013,17.717,17.741,17.791,17.902,17.728001,17.7229,17.809,17.9083,18.014099
Gaia DR2 2843077206728009472,18.578,18.172,17.972,17.954,17.967,18.1406002,17.98500061,17.96509933,18.01729965,18.08069992
Gaia DR2 2843086827454803712,21.339,19.78,19.098,18.867,18.661,19.685101,19.118799,18.855,18.812,18.724701
Gaia DR2 2843695170919181696,22.637,20.742,19.798,19.447,19.163,0,0,0,0,0
Gaia DR2 2844420294540718336,20.197,19.266,18.895,18.726,18.689,19.186701,18.8529,18.740801,18.718,18.7381
Gaia DR2 2844933221011789952,16.796,16.389,16.441,16.509,16.919,16.2096,16.2897,16.445499,16.753099,16.855801
Gaia DR2 2845059871007824768,17.704,17.278,17.281,17.337,17.472,17.285101,17.283701,17.3678,17.4704,17.566601
Gaia DR2 2845218578639288576,18.067,17.486,17.339,17.289,17.296,17.493601,17.353001,17.2833,17.338301,17.383801
Gaia DR2 2845358143600048768,21.51,20.085,19.532,19.292,19.21,0,0,0,0,0
Gaia DR2 2845408514976562688,20.345,19.385,18.963,18.754,18.688,19.3242,18.9701,18.7946,18.7834,18.783199
Gaia DR2 2845447204042284032,18.869,18.395,18.217,18.198,18.234,18.374201,18.249201,18.24,18.3106,18.402201
Gaia DR2 2845665594538512768,22.992,20.692,19.57,19.138,18.879,0,0,0,0,0
Gaia DR2 2846462744764360064,20.066,18.794,18.207,18.013,17.935,18.6992,18.218,18.019899,18.0103,17.956699
Gaia DR2 2848334010475644288,16.809,16.648,16.766,16.92,17.061,16.670799,16.754801,16.927,17.0933,17.1947
Gaia DR2 2850426479892014976,21.991,20.222,19.418,19.08,19.106,0,0,0,0,0
Gaia DR2 2850852678081870208,19.914,19.053,18.748,18.774,18.615,19.017401,18.7617,18.7001,18.689899,18.7827
Gaia DR2 2853360530961651584,21.904,20.195,19.394,19.017,18.868,20.063601,19.369699,19.0861,19.0093,19.014
Gaia DR2 2853372247632375040,17.838,17.424,17.352,17.363,17.432,17.413601,17.3533,17.4035,17.4652,17.546499
Gaia DR2 2853763295814123264,21.593,19.542,18.71,18.406,18.368,19.4424,18.7115,18.4167,18.299299,18.249001
Gaia DR2 2854432108121022464,20.482,19.048,18.617,18.504,18.51,18.9634,18.6318,18.5089,18.525801,18.5051
Gaia DR2 2854727528856212992,21.934,20.133,19.355,19.057,18.932,20.0207,19.355101,19.0895,18.974001,18.9235
Gaia DR2 2855790657816672000,19.808,18.179,17.447,17.157,17.03,18.086,17.436,17.179,17.086,17.023
Gaia DR2 2855799415254881408,16.324,15.977,16.236,16.489,16.749,16.002001,16.236401,16.502399,16.737,16.8927
Gaia DR2 2856067008897130112,19.71,18.87,18.48,18.38,18.37,18.7935009,18.4708004,18.37380028,18.37319946,18.38660049
Gaia DR2 2856257606661059456,16.59,16.617,16.853,17.063,17.272,16.6534996,16.85230064,17.07620049,17.27230072,17.4029007
Gaia DR2 285659030771435392,23.208,20.576,19.752,19.382,19.264,0,0,0,0,0
Gaia DR2 2857547329505058176,20.258,19.201,18.828,18.646,18.645,19.1378,18.794201,18.716801,18.7103,18.7153
Gaia DR2 2858325611939289472,19.453,18.882,18.627,18.614,18.626,18.830999,18.6597,18.6189,18.6646,18.717501
Gaia DR2 2858553485723741312,21.891,20.393,20.431,20.958,21.177,0,0,0,0,0
Gaia DR2 2858896086675180928,19.549,18.792,18.518,18.42,18.427,18.778299,18.5187,18.435301,18.442801,18.4699
Gaia DR2 2859908324567852416,17.979,17.595,17.628,17.722,17.959,17.631701,17.6362,17.749701,17.8834,17.969299
Gaia DR2 2860951829821782016,17.024,16.859,16.96,17.087,17.23,16.8799,16.9527,17.0977,17.2432,17.3671
Gaia DR2 2861037080628898816,22.328,20.631,19.847,19.555,19.406,0,0,0,0,0
Gaia DR2 2861039996910810880,17.318,17.211,17.362,17.482,17.664,17.254601,17.3491,17.505301,17.653999,17.7736
Gaia DR2 2861250420244232448,21.778,20.068,19.161,18.832,18.643,19.905199,19.1339,18.8335,18.7176,18.636
Gaia DR2 2861367067259811840,19.098,18.729,18.691,18.748,18.831,18.732,18.682899,18.746099,18.823999,18.865299
Gaia DR2 2861452348130844160,16.338,16.583,16.98,17.27,17.532,16.691401,17.010401,17.3204,17.576599,17.753799
Gaia DR2 2861792754354276352,17.12,16.782,16.753,16.8,16.843,16.807,16.743,16.847,16.944,17.009
Gaia DR2 2862337802883401856,17.891,17.329,17.11,17.043,17.047,17.309401,17.118,17.0741,17.1008,17.1236
Gaia DR2 286251461381258624,19.468,18.866,18.597,18.424,18.588,18.8496,18.5979,18.5315,18.558701,18.559799
Gaia DR2 2862873192032202112,18.339,18.004,18.024,18.098,18.221,18.0109,18.0133,18.091499,18.2188,18.2829
Gaia DR2 286315576653291904,20.982,19.333,18.611,18.344,18.249,19.230801,18.620199,18.371401,18.2901,18.1985
