id,Column2,Column1,g,ge,r,re,i,ie,z,ze,y,ye
2785927684692570496,10.7791198,0.33652711,18.7823,0.0049,18.5667,0.003,18.5111,0.0096,18.5224,0.0118,18.5083,0.0169
2787162401891160832,12.96701398,0.181533891,18.4096,0.0062,18.2997,0.0049,18.3121,0.0081,18.399,0.0103,18.4569,0.0097
2787507098786135552,13.58186244,0.189827425,18.1778,0.0048,18.0023,0.0039,18.0695,0.0052,18.1806,0.0069,18.2516,0.0205
2787859938939149696,11.91280338,0.355820719,18.534,0.0071,18.3614,0.0058,18.3587,0.005,18.4307,0.0126,18.4713,0.0222
2788048780061707520,12.12998122,0.337212258,18.5042,0.0058,18.2803,0.0065,18.1949,0.004,18.2273,0.0174,18.2484,0.0197
2788992130973584640,10.78425939,0.128094085,15.8428,0.0025,16.1344,0.0027,16.4272,0.0028,16.6538,0.0022,16.8193,0.0118
2789398778477164672,11.9735585,0.05835276,15.224,0.0037,15.5762,0.002,15.8991,0.0038,16.1439,0.0026,16.2875,0.0082
2789405753503977472,10.14049241,0.1217867,16.8949,0.0042,17.038,0.0024,17.2013,0.0034,17.4056,0.007,17.4779,0.0128
2789721038463275520,16.50189332,0.557489076,20.5282,0.0237,19.6813,0.0196,19.3831,0.0084,19.2383,0.006,19.2373,0.1085
2790417540424293120,11.08417506,0.445574674,19.2319,0.0434,19.086,0.0113,19.1648,0.0325,19.2055,0.0364,19.1992,0.0659
2790494815860044544,30.70340277,0.138470946,18.2066,0.0079,17.6615,0.0028,17.4564,0.0044,17.3827,0.0053,17.3444,0.0046
2790494850219788160,30.97232722,0.134456257,0,0,0,0,0,0,0,0,0,0
279056600887092736,14.05739023,0.305654585,19.1639,0.0164,18.7515,0.0048,18.5698,0.0042,18.52,0.0112,18.4734,0.0155
2790884008232725632,15.62850254,0.119513096,17.5475,0.0038,17.5333,0.003,17.6215,0.0021,17.7225,0.0055,17.786,0.018
2791363193439212160,15.79063664,0.10054219,16.8487,0.0031,16.8142,0.0026,16.8746,0.0038,16.9532,0.0036,17.0214,0.0084
2792200501607971840,11.44695116,0.205065773,18.3062,0.0091,18.2816,0.0037,18.3704,0.0058,18.4509,0.0048,18.5145,0.0173
2792477995150491264,10.53810313,0.527226161,20.2105,0.0142,19.5666,0.015,19.329,0.0095,19.1956,0.0139,19.1786,0.0311
2792919650932258560,11.2064731,0.323920975,19.4881,0.0091,19.1224,0.0072,18.9751,0.0049,18.9442,0.0103,18.9164,0.0362
279481733930322432,12.31453526,0.310970581,19.8301,0.0187,19.2929,0.0112,19.0689,0.0071,18.9779,0.0127,18.9376,0.028
2794904441219064448,12.65603361,0.138769936,17.8178,0.0068,17.7429,0.005,17.7574,0.0043,17.8233,0.0082,17.89,0.0241
279512833789658752,14.68343662,0.088647718,15.9183,0.0138,16.1053,0.0065,16.2887,0.0043,16.4584,0.0067,16.6066,0.007
2795833567198957568,11.38195417,0.575374904,20.0126,0.0168,19.4979,0.0126,19.2635,0.01,19.1706,0.0226,19.1657,0.06
2796074252871563776,12.30132801,0.18939566,18.3618,0.0028,18.2453,0.0032,18.277,0.0073,18.3448,0.01,18.3633,0.0219
2796224099985984768,21.69600104,0.196989278,18.5995,0.0069,18.0795,0.0042,17.8963,0.0042,17.937,0.0094,18.0839,0.0103
2796378817592437248,10.68574015,0.240213548,18.8999,0.01,18.7637,0.0053,18.742,0.0076,18.8334,0.0125,18.8306,0.0338
2797216031272977280,12.9480906,0.115647616,16.6339,0.0032,16.7561,0.0044,16.9271,0.0047,17.0999,0.0062,17.2186,0.0068
2797842095770634752,10.15836366,0.262959258,18.4963,0.0058,18.4151,0.0067,18.4523,0.0078,18.5421,0.009,18.5359,0.0196
2798132572998105984,11.32144419,0.088336038,16.1323,0.0036,16.3317,0.0016,16.5179,0.002,16.6559,0.0059,16.5817,0.0131
2799809779202757376,19.69867203,0.135320985,17.9381,0.004,17.6057,0.0041,17.4835,0.005,17.482,0.0051,17.4714,0.0092
2799839702239434240,13.21380067,0.349098706,19.0321,0.0111,18.6786,0.0061,18.558,0.0077,18.5442,0.0128,18.4859,0.0379
2800103825548199168,12.06057007,0.233915874,18.22,0.0103,18.0918,0.0071,18.1172,0.0041,18.1979,0.0147,18.2066,0.0181
280135805908017920,13.87820592,0.450097002,20.123,0.0346,19.4369,0.0089,19.2428,0.0101,19.3158,0.013,19.3448,0.0298
2801525356645366016,13.98100939,0.283271892,19.4358,0.0136,18.8175,0.0091,18.6005,0.006,18.5387,0.0081,18.4834,0.0136
280333821081574528,11.39379483,0.301109648,19.113,0.0082,18.936,0.0062,18.852,0.0092,18.8539,0.0131,18.8552,0.0473
2803442840498734720,12.00376881,0.143462107,17.392,0.0024,17.3874,0.0032,17.4349,0.0057,17.5596,0.0024,17.6045,0.0138
28035729737318528,11.00136402,0.39590879,19.8925,0.0176,19.1741,0.0085,18.9858,0.0089,18.9823,0.0106,18.9917,0.022
280580558366891648,10.22951999,0.158859787,17.8002,0.008,17.734,0.0041,17.7774,0.0033,17.8586,0.0033,17.9235,0.0141
2806027925479257216,10.08476718,0.816422363,20.2011,0.0176,19.5854,0.0112,19.3307,0.0088,19.2328,0.0212,19.1174,0.0572
280652919970508672,11.0865847,0.159119517,17.9741,0.0044,17.8341,0.0044,17.8406,0.0068,17.9205,0.0066,17.9458,0.0107
2806614205695008256,11.0566949,0.160279425,17.727,0.004,17.6699,0.0035,17.7093,0.0044,17.7908,0.0038,17.8756,0.0114
2807036078858147584,11.48612907,0.098865085,17.1298,0.0045,17.1957,0.0024,17.3746,0.0086,17.4992,0.0104,17.608,0.0088
2807462655009880320,25.96171052,0.088901673,17.1015,0.0047,16.8056,0.0023,16.7049,0.0129,16.6962,0.0046,16.7107,0.0075
2807784223505933952,14.54067909,0.128934123,17.3169,0.0047,17.2933,0.0036,17.3784,0.0022,17.4702,0.0065,17.5466,0.0115
2807933447849924224,11.18581468,0.219926023,18.706,0.008,18.2815,0.0051,18.1439,0.0077,18.0948,0.0076,18.0749,0.0143
2808795537980708736,19.87827876,0.203711196,18.5045,0.0072,18.0844,0.0052,17.9016,0.0029,17.8623,0.0068,17.8454,0.0209
2809470496386299264,11.14718658,0.606343862,20.3199,0.0182,19.6771,0.0159,19.4258,0.0089,19.3567,0.014,19.2604,0.037
2809521108280956800,11.54925746,0.62219808,20.3311,0.0203,19.7741,0.0101,19.5838,0.0138,19.483,0.0424,19.4941,0.0432
281001194576149120,10.17866819,0.118538384,17.1683,0.0031,17.1938,0.0033,17.2877,0.003,17.408,0.0046,17.4843,0.0091
2810953668852136064,12.85019084,0.28473418,18.7288,0.0045,18.5459,0.0049,18.4794,0.0049,18.5131,0.008,18.5382,0.0115
2810974525213376000,10.02223412,0.438536933,19.7784,0.0096,19.3906,0.0065,19.2246,0.0083,19.1912,0.0094,19.1848,0.035
2811012462660275968,19.88781632,0.066261055,15.9745,0.0035,16.0908,0.0023,16.2553,0.0033,16.4143,0.0033,16.5305,0.0043
2811321837744375936,24.87337158,0.075983784,15.3665,0.0148,15.5224,0.0024,15.7411,0.002,15.8905,0.0032,16.0288,0.0048
2811363550466857344,11.0619723,0.095477903,16.1978,0.0026,16.4069,0.0025,16.6695,0.0043,16.8694,0.0045,17.0267,0.006
2812250821990695936,31.40289093,0.115446937,17.6688,0.0059,17.111,0.0035,16.8802,0.0024,16.7951,0.0073,16.7826,0.0053
2812412377185443840,10.08722635,0.846244276,20.2116,0.0042,19.7543,0.0071,19.5951,0.0152,19.5444,0.0156,19.523,0.0351
2813020961166816512,42.33859135,0.126248637,16.6984,0.0,15.7722,0.0022,15.5442,0.0096,15.4636,0.0018,15.4227,0.0019
2813562058326226432,11.29872469,1.079963596,21.7921,0.0685,20.5345,0.0125,19.9955,0.0146,19.7611,0.0219,19.753,0.0794
2814629409239942272,29.50493143,0.051448089,15.0694,0.006,15.1673,0.0039,15.3159,0.0043,15.4582,0.0023,15.5807,0.0066
2814942392095501952,16.86093218,0.06244327,15.2914,0.0069,15.5084,0.0025,15.7661,0.0059,15.9762,0.0031,16.1186,0.0046
2815276162594025216,15.88498044,0.195289359,18.3824,0.0141,18.0365,0.005,17.8956,0.009,17.9027,0.0065,17.8559,0.0182
2816082757452460416,12.85930775,0.081743812,15.915,0.0029,16.1291,0.0014,16.3663,0.0028,16.5753,0.0029,16.724,0.0101
2817075272854044416,13.19193797,0.979766019,20.3326,0.0274,19.6694,0.0103,19.3659,0.0086,19.2401,0.0077,19.1258,0.0304
2817973569559904640,13.08653584,0.217533629,18.6031,0.0055,18.3921,0.0049,18.3501,0.006,18.3777,0.0175,18.3893,0.0098
2818467765676465920,13.37094171,0.417044684,19.5341,0.0172,18.9972,0.0076,18.7768,0.008,18.6853,0.0056,18.6397,0.0231
2818683750991979136,11.6850306,0.683632263,20.1123,0.0193,19.5732,0.0145,19.3384,0.011,19.2431,0.0158,19.3926,0.0256
2818727009902345600,15.23249182,0.141224586,18.4226,0.0032,17.7509,0.0059,17.4781,0.0053,17.3723,0.0015,17.3189,0.0087
2818957013992481280,26.45017409,0.501109887,20.0804,0.0267,19.2994,0.0171,19.006,0.0101,18.8785,0.012,18.8761,0.0205
2818982719370879232,13.18718535,0.073410645,15.8464,0.0036,16.0909,0.002,16.349,0.0032,16.5547,0.0054,16.6973,0.0065
2819079300299524480,10.57529282,0.306403901,18.9627,0.0058,18.7016,0.0071,18.6429,0.0089,18.6261,0.015,18.5971,0.0262
281997867507351936,13.32377532,0.122251976,17.502,0.0064,17.5925,0.0052,17.7382,0.0037,17.9249,0.0062,18.0485,0.0136
2820519145136386688,10.85175165,0.432523386,19.6946,0.0111,19.2606,0.0126,19.0913,0.0083,19.0265,0.0144,18.9736,0.0227
2820929640930943488,18.52234496,0.221710104,19.1654,0.0071,18.5185,0.0052,18.2745,0.0116,18.1605,0.0104,18.0941,0.0126
2821159713738542848,12.64772821,0.418847104,19.5418,0.0079,19.1834,0.0079,19.0517,0.0055,19.0139,0.0144,19.0597,0.0155
2822330113802737408,24.92416999,0.121451614,17.3438,0.0035,16.9192,0.003,16.9644,0.0023,17.0626,0.0047,17.1114,0.0082
2822335370842658304,12.46261058,0.078301433,15.8675,0.0038,16.0985,0.0013,16.3511,0.0037,16.5832,0.0047,16.724,0.0055
2823398800448735104,17.48774014,0.07872621,16.6738,0.0043,16.5356,0.0028,16.533,0.004,16.5826,0.0024,16.6325,0.0086
2823677664085658752,11.32821555,0.499558921,20.2613,0.0287,19.6087,0.0105,19.3199,0.0109,19.1826,0.0194,19.1517,0.0207
2823975807831729408,19.55616065,0.156998336,18.2979,0.0054,17.9466,0.0072,17.8209,0.003,17.7955,0.0037,17.7962,0.0057
2825024531473340416,10.59782627,0.219507995,18.6146,0.0065,18.4435,0.0039,18.4153,0.0051,18.4449,0.0079,18.4414,0.0305
2825325213544431360,16.84842162,0.258518919,19.0673,0.007,18.7609,0.0059,18.6449,0.0061,18.6315,0.0068,18.6499,0.0347
2825795087259417984,16.06734248,0.065709767,15.4733,0.0017,15.6825,0.0026,15.9293,0.0039,16.1507,0.0037,16.2862,0.0041
2825857725062378624,21.86115002,0.159092967,18.346,0.0046,17.8971,0.0061,17.6986,0.0067,17.6762,0.0074,17.6335,0.015
2826254713186397440,25.35653202,0.132739766,18.137,0.0068,17.6475,0.0049,17.4495,0.0043,17.3651,0.0088,17.2814,0.0126
282639432539759872,17.46615433,0.218936915,0,0,18.7057,0.0084,18.3504,0.0594,18.3093,0.0009,18.2084,0.0487
